MH_Time;MH_DOY;MH_0.1_m;MH_0.3_m;MH_0.5_m;MH_1.0_m;MH_3.0_m;MH_5.0_m;MH_7_m;IH_Time;IH_DOY;IH_0.1_m;IH_0.3_m;IH_0.5_m;IH_1.0_m;IH_3.0_m;IH_5.0_m
2009-08-22_05:00;234.208;11.529;11.533;11.519;11.502;10.546;10.211;9.581;2009-08-22_05:00;234.208;11.582;11.562;11.600;11.589;11.486;11.426
2009-08-22_06:00;234.250;11.504;11.509;11.495;11.478;10.521;10.187;9.754;2009-08-22_06:00;234.250;11.606;11.587;11.600;11.589;11.559;11.426
2009-08-22_07:00;234.292;11.529;11.533;11.495;11.478;10.448;10.162;9.704;2009-08-22_07:00;234.292;11.606;11.611;11.624;11.613;11.583;11.451
2009-08-22_08:00;234.333;11.504;11.509;11.470;11.502;10.497;10.162;9.803;2009-08-22_08:00;234.333;11.630;11.611;11.624;11.613;11.607;11.451
2009-08-22_09:00;234.375;11.529;11.533;11.519;11.526;10.595;10.211;9.975;2009-08-22_09:00;234.375;11.655;11.659;11.673;11.662;11.631;11.475
2009-08-22_10:00;234.417;11.553;11.533;11.519;11.526;10.570;10.187;9.901;2009-08-22_10:00;234.417;11.679;11.684;11.697;11.686;11.656;11.475
2009-08-22_11:00;234.458;11.553;11.557;11.543;11.551;10.521;10.211;9.926;2009-08-22_11:00;234.458;11.727;11.732;11.721;11.734;11.680;11.499
2009-08-22_12:00;234.500;11.771;11.751;11.689;11.696;10.668;10.187;9.926;2009-08-22_12:00;234.500;11.922;11.902;11.891;11.880;11.826;11.524
2009-08-22_13:00;234.542;11.893;11.897;11.883;11.890;10.692;10.211;9.950;2009-08-22_13:00;234.542;12.043;12.023;12.037;12.025;11.995;11.524
2009-08-22_14:00;234.583;12.135;12.115;12.077;12.084;11.058;10.162;9.877;2009-08-22_14:00;234.583;12.236;12.193;12.158;12.147;12.116;11.548
2009-08-22_15:00;234.625;12.304;12.285;12.223;12.157;11.034;10.211;9.926;2009-08-22_15:00;234.625;12.430;12.411;12.400;12.389;12.286;11.572
2009-08-22_16:00;234.667;12.618;12.623;12.537;12.520;10.985;10.211;9.877;2009-08-22_16:00;234.667;12.647;12.652;12.593;12.582;12.503;11.621
2009-08-22_17:00;234.708;12.642;12.647;12.634;12.640;11.229;10.162;9.901;2009-08-22_17:00;234.708;12.647;12.628;12.641;12.654;12.600;11.645
2009-08-22_18:00;234.750;12.835;12.840;12.827;12.713;11.205;10.211;9.950;2009-08-22_18:00;234.750;12.864;12.869;12.883;12.871;12.648;11.669
2009-08-22_19:00;234.792;12.618;12.623;12.610;12.640;11.058;10.113;9.926;2009-08-22_19:00;234.792;12.671;12.676;12.690;12.727;12.648;11.693
2009-08-22_20:00;234.833;12.546;12.551;12.537;12.544;11.107;10.113;9.901;2009-08-22_20:00;234.833;12.599;12.604;12.617;12.606;12.624;11.742
2009-08-22_21:00;234.875;12.498;12.502;12.489;12.471;11.253;10.162;9.926;2009-08-22_21:00;234.875;12.575;12.556;12.593;12.582;12.576;11.791
2009-08-22_22:00;234.917;12.377;12.381;12.368;12.399;11.424;10.162;9.950;2009-08-22_22:00;234.917;12.551;12.556;12.569;12.558;12.552;11.815
2009-08-22_23:00;234.958;12.304;12.285;12.271;12.254;11.861;10.162;9.950;2009-08-22_23:00;234.958;12.527;12.531;12.545;12.534;12.528;11.839
2009-08-23_00:00;235.000;12.207;12.236;12.223;12.229;12.079;10.187;9.950;2009-08-23_00:00;235.000;12.478;12.483;12.496;12.485;12.455;11.888
2009-08-23_01:00;235.042;12.183;12.188;12.174;12.181;12.152;10.138;9.975;2009-08-23_01:00;235.042;12.430;12.411;12.448;12.437;12.407;11.888
2009-08-23_02:00;235.083;12.111;12.115;12.101;12.108;12.055;10.138;9.926;2009-08-23_02:00;235.083;12.382;12.362;12.400;12.389;12.383;11.912
2009-08-23_03:00;235.125;12.038;12.067;12.053;12.060;11.982;10.138;9.877;2009-08-23_03:00;235.125;12.309;12.314;12.351;12.340;12.334;11.936
2009-08-23_04:00;235.167;11.965;11.994;11.980;11.987;11.958;10.162;9.852;2009-08-23_04:00;235.167;12.236;12.241;12.279;12.268;12.262;11.936
2009-08-23_05:00;235.208;11.917;11.921;11.908;11.915;11.909;10.113;9.852;2009-08-23_05:00;235.208;12.212;12.217;12.230;12.243;12.189;11.960
2009-08-23_06:00;235.250;11.844;11.849;11.835;11.866;11.837;10.138;9.827;2009-08-23_06:00;235.250;12.140;12.120;12.158;12.147;12.116;11.960
2009-08-23_07:00;235.292;11.796;11.800;11.786;11.818;11.764;10.138;9.778;2009-08-23_07:00;235.292;12.091;12.072;12.109;12.098;12.068;11.960
2009-08-23_08:00;235.333;11.771;11.776;11.762;11.769;11.715;10.138;9.827;2009-08-23_08:00;235.333;12.043;12.047;12.061;12.050;12.044;11.936
2009-08-23_09:00;235.375;11.796;11.800;11.762;11.769;11.715;10.138;9.754;2009-08-23_09:00;235.375;12.067;12.047;12.061;12.050;12.019;11.936
2009-08-23_10:00;235.417;11.820;11.824;11.810;11.818;11.764;10.138;9.729;2009-08-23_10:00;235.417;12.091;12.072;12.085;12.074;12.044;11.936
2009-08-23_11:00;235.458;11.893;11.897;11.859;11.890;11.837;10.138;9.680;2009-08-23_11:00;235.458;12.164;12.144;12.158;12.147;12.116;11.936
2009-08-23_12:00;235.500;11.989;11.970;11.932;11.939;11.861;10.138;9.704;2009-08-23_12:00;235.500;12.212;12.193;12.206;12.195;12.165;11.936
2009-08-23_13:00;235.542;12.256;12.212;12.150;12.108;11.788;10.138;9.655;2009-08-23_13:00;235.542;12.357;12.362;12.351;12.316;12.286;11.936
2009-08-23_14:00;235.583;12.280;12.260;12.223;12.205;11.812;10.162;9.655;2009-08-23_14:00;235.583;12.454;12.435;12.448;12.437;12.358;11.936
2009-08-23_15:00;235.625;12.425;12.357;12.271;12.229;11.837;10.162;9.581;2009-08-23_15:00;235.625;12.527;12.507;12.521;12.437;12.383;11.936
2009-08-23_16:00;235.667;12.328;12.333;12.319;12.157;11.788;10.138;9.630;2009-08-23_16:00;235.667;12.454;12.459;12.496;12.485;12.383;11.960
2009-08-23_17:00;235.708;12.304;12.333;12.295;12.278;11.837;10.162;9.704;2009-08-23_17:00;235.708;12.454;12.459;12.472;12.485;12.383;11.960
2009-08-23_18:00;235.750;12.304;12.309;12.295;12.302;11.812;10.162;9.754;2009-08-23_18:00;235.750;12.478;12.483;12.496;12.485;12.383;11.960
2009-08-23_19:00;235.792;12.280;12.309;12.271;12.229;11.812;10.138;9.704;2009-08-23_19:00;235.792;12.454;12.459;12.472;12.461;12.383;11.984
2009-08-23_20:00;235.833;12.256;12.260;12.247;12.254;11.812;10.162;9.630;2009-08-23_20:00;235.833;12.454;12.459;12.472;12.461;12.383;11.984
2009-08-23_21:00;235.875;12.232;12.260;12.247;12.229;11.812;10.138;9.630;2009-08-23_21:00;235.875;12.406;12.435;12.448;12.437;12.407;11.984
2009-08-23_22:00;235.917;12.207;12.212;12.198;12.205;11.812;10.138;9.630;2009-08-23_22:00;235.917;12.406;12.411;12.448;12.437;12.407;11.984
2009-08-23_23:00;235.958;12.159;12.188;12.174;12.181;11.788;10.138;9.630;2009-08-23_23:00;235.958;12.382;12.386;12.424;12.413;12.383;11.984
2009-08-24_00:00;236.000;12.159;12.164;12.150;12.157;11.812;10.113;9.630;2009-08-24_00:00;236.000;12.382;12.386;12.400;12.389;12.383;11.984
2009-08-24_01:00;236.042;12.086;12.115;12.101;12.108;11.837;10.113;9.655;2009-08-24_01:00;236.042;12.357;12.338;12.376;12.364;12.358;11.984
2009-08-24_02:00;236.083;12.062;12.067;12.053;12.060;11.764;10.138;9.581;2009-08-24_02:00;236.083;12.285;12.290;12.327;12.316;12.286;11.984
2009-08-24_03:00;236.125;12.014;12.018;12.005;12.011;11.788;10.113;9.630;2009-08-24_03:00;236.125;12.261;12.265;12.279;12.292;12.286;11.984
2009-08-24_04:00;236.167;11.965;11.994;11.956;11.987;11.861;10.162;9.581;2009-08-24_04:00;236.167;12.261;12.241;12.279;12.268;12.262;12.009
2009-08-24_05:00;236.208;11.917;11.946;11.932;11.939;11.861;10.162;9.581;2009-08-24_05:00;236.208;12.164;12.169;12.206;12.219;12.189;12.009
2009-08-24_06:00;236.250;11.893;11.921;11.908;11.915;11.837;10.138;9.556;2009-08-24_06:00;236.250;12.140;12.144;12.158;12.171;12.141;12.009
2009-08-24_07:00;236.292;11.868;11.873;11.859;11.866;11.812;10.113;9.556;2009-08-24_07:00;236.292;12.115;12.096;12.158;12.147;12.141;12.009
2009-08-24_08:00;236.333;11.844;11.873;11.859;11.866;11.812;10.162;9.556;2009-08-24_08:00;236.333;12.091;12.096;12.109;12.122;12.092;12.009
2009-08-24_09:00;236.375;11.820;11.824;11.810;11.818;11.788;10.138;9.532;2009-08-24_09:00;236.375;12.091;12.072;12.109;12.098;12.068;11.984
2009-08-24_10:00;236.417;11.844;11.849;11.810;11.818;11.764;10.138;9.532;2009-08-24_10:00;236.417;12.067;12.072;12.109;12.098;12.068;11.984
2009-08-24_11:00;236.458;11.893;11.873;11.859;11.842;11.788;10.113;9.532;2009-08-24_11:00;236.458;12.091;12.096;12.109;12.098;12.068;11.984
2009-08-24_12:00;236.500;11.941;11.921;11.908;11.890;11.812;10.113;9.507;2009-08-24_12:00;236.500;12.115;12.096;12.109;12.098;12.068;11.984
2009-08-24_13:00;236.542;11.989;11.970;11.956;11.963;11.764;10.089;9.507;2009-08-24_13:00;236.542;12.140;12.144;12.158;12.122;12.092;11.984
2009-08-24_14:00;236.583;12.038;12.018;12.005;11.987;11.764;10.138;9.483;2009-08-24_14:00;236.583;12.188;12.169;12.182;12.171;12.116;11.960
2009-08-24_15:00;236.625;12.111;12.091;12.077;12.060;11.764;10.113;9.507;2009-08-24_15:00;236.625;12.261;12.241;12.230;12.219;12.141;11.960
2009-08-24_16:00;236.667;12.159;12.139;12.101;12.084;11.788;10.138;9.507;2009-08-24_16:00;236.667;12.261;12.265;12.255;12.243;12.141;11.960
2009-08-24_17:00;236.708;12.135;12.139;12.101;12.108;11.837;10.138;9.458;2009-08-24_17:00;236.708;12.261;12.265;12.279;12.268;12.189;11.960
2009-08-24_18:00;236.750;12.111;12.139;12.101;12.108;11.812;10.113;9.507;2009-08-24_18:00;236.750;12.261;12.265;12.279;12.268;12.189;11.960
2009-08-24_19:00;236.792;12.062;12.067;12.053;12.084;11.764;10.089;9.507;2009-08-24_19:00;236.792;12.236;12.241;12.255;12.243;12.237;11.960
2009-08-24_20:00;236.833;12.038;12.067;12.053;12.060;11.837;10.138;9.458;2009-08-24_20:00;236.833;12.212;12.217;12.230;12.219;12.213;11.960
2009-08-24_21:00;236.875;11.989;12.018;12.005;12.011;11.788;10.138;9.483;2009-08-24_21:00;236.875;12.188;12.193;12.206;12.195;12.189;11.960
2009-08-24_22:00;236.917;11.965;11.994;11.980;11.987;11.812;10.138;9.483;2009-08-24_22:00;236.917;12.140;12.144;12.158;12.171;12.165;11.960
2009-08-24_23:00;236.958;11.917;11.946;11.932;11.939;11.788;10.138;9.408;2009-08-24_23:00;236.958;12.115;12.120;12.158;12.147;12.141;11.960
2009-08-25_00:00;237.000;11.893;11.921;11.908;11.915;11.812;10.187;9.458;2009-08-25_00:00;237.000;12.091;12.072;12.109;12.122;12.092;11.960
2009-08-25_01:00;237.042;11.868;11.897;11.883;11.890;11.788;10.162;9.483;2009-08-25_01:00;237.042;12.067;12.072;12.109;12.098;12.068;11.960
2009-08-25_02:00;237.083;11.820;11.824;11.810;11.842;11.764;10.162;9.483;2009-08-25_02:00;237.083;12.067;12.072;12.085;12.074;12.068;11.960
2009-08-25_03:00;237.125;11.771;11.800;11.810;11.793;11.788;10.211;9.458;2009-08-25_03:00;237.125;12.018;12.023;12.061;12.050;11.995;11.960
2009-08-25_04:00;237.167;11.723;11.751;11.738;11.745;11.739;10.162;9.359;2009-08-25_04:00;237.167;11.922;11.926;11.988;12.001;11.971;11.936
2009-08-25_05:00;237.208;11.698;11.727;11.713;11.720;11.642;10.138;9.408;2009-08-25_05:00;237.208;11.897;11.902;11.940;11.929;11.923;11.936
2009-08-25_06:00;237.250;11.674;11.703;11.665;11.672;11.594;10.138;9.408;2009-08-25_06:00;237.250;11.873;11.878;11.891;11.904;11.874;11.936
2009-08-25_07:00;237.292;11.674;11.703;11.665;11.672;11.594;10.138;9.384;2009-08-25_07:00;237.292;11.873;11.878;11.891;11.880;11.801;11.912
2009-08-25_08:00;237.333;11.747;11.727;11.689;11.672;11.570;10.138;9.384;2009-08-25_08:00;237.333;11.897;11.878;11.891;11.880;11.826;11.912
2009-08-25_09:00;237.375;11.747;11.751;11.713;11.672;11.521;10.162;9.359;2009-08-25_09:00;237.375;11.922;11.902;11.916;11.880;11.801;11.888
2009-08-25_10:00;237.417;11.893;11.921;11.810;11.696;11.497;10.138;9.334;2009-08-25_10:00;237.417;11.994;11.975;11.988;11.856;11.728;11.863
2009-08-25_11:00;237.458;12.280;12.260;12.077;11.818;11.497;10.162;9.334;2009-08-25_11:00;237.458;12.188;12.193;12.109;12.025;11.728;11.863
2009-08-25_12:00;237.500;12.449;12.430;12.319;12.229;11.424;10.162;9.310;2009-08-25_12:00;237.500;12.309;12.290;12.279;12.268;11.728;11.839
2009-08-25_13:00;237.542;12.835;12.768;12.658;12.181;11.472;10.113;9.285;2009-08-25_13:00;237.542;12.454;12.459;12.448;12.413;11.753;11.815
2009-08-25_14:00;237.583;12.980;12.937;12.827;12.737;11.497;10.162;9.334;2009-08-25_14:00;237.583;12.575;12.580;12.545;12.534;11.898;11.815
2009-08-25_15:00;237.625;13.052;13.033;12.996;12.930;11.424;10.162;9.236;2009-08-25_15:00;237.625;12.599;12.604;12.593;12.582;12.383;11.791
2009-08-25_16:00;237.667;13.149;13.105;13.044;12.592;11.472;10.211;9.384;2009-08-25_16:00;237.667;12.792;12.749;12.690;12.703;12.286;11.791
2009-08-25_17:00;237.708;13.221;13.154;13.116;13.050;11.472;10.113;9.384;2009-08-25_17:00;237.708;12.864;12.821;12.786;12.775;12.552;11.791
2009-08-25_18:00;237.750;13.197;13.154;13.116;13.098;11.448;10.138;9.334;2009-08-25_18:00;237.750;12.816;12.797;12.762;12.751;12.697;11.766
2009-08-25_19:00;237.792;13.101;13.081;13.044;13.050;11.472;10.089;9.310;2009-08-25_19:00;237.792;12.768;12.773;12.786;12.775;12.672;11.766
2009-08-25_20:00;237.833;12.956;12.961;12.972;12.978;11.472;10.138;9.310;2009-08-25_20:00;237.833;12.864;12.869;12.858;12.775;12.576;11.766
2009-08-25_21:00;237.875;12.884;12.888;12.875;12.906;11.448;10.162;9.260;2009-08-25_21:00;237.875;12.599;12.604;12.641;12.630;12.576;11.766
2009-08-25_22:00;237.917;12.787;12.816;12.803;12.785;11.448;10.138;9.310;2009-08-25_22:00;237.917;12.575;12.580;12.593;12.582;12.503;11.742
2009-08-25_23:00;237.958;12.642;12.671;12.634;12.640;11.472;10.187;9.507;2009-08-25_23:00;237.958;12.551;12.556;12.569;12.558;12.431;11.742
2009-08-26_00:00;238.000;12.449;12.478;12.465;12.447;11.472;10.162;9.359;2009-08-26_00:00;238.000;12.454;12.459;12.472;12.485;12.310;11.742
2009-08-26_01:00;238.042;12.328;12.381;12.368;12.326;11.497;10.138;9.285;2009-08-26_01:00;238.042;12.357;12.386;12.400;12.389;12.334;11.742
2009-08-26_02:00;238.083;12.232;12.285;12.271;12.254;11.472;10.138;9.334;2009-08-26_02:00;238.083;12.333;12.362;12.376;12.364;12.237;11.718
2009-08-26_03:00;238.125;12.159;12.188;12.150;12.157;11.472;10.187;9.334;2009-08-26_03:00;238.125;12.261;12.290;12.303;12.316;12.165;11.718
2009-08-26_04:00;238.167;12.014;12.042;12.053;12.036;11.472;10.236;9.334;2009-08-26_04:00;238.167;12.236;12.241;12.255;12.243;12.141;11.718
2009-08-26_05:00;238.208;11.893;11.946;11.932;11.915;11.472;10.162;9.285;2009-08-26_05:00;238.208;12.164;12.169;12.206;12.195;12.116;11.718
2009-08-26_06:00;238.250;11.796;11.849;11.835;11.842;11.472;10.211;9.310;2009-08-26_06:00;238.250;12.115;12.120;12.158;12.147;12.092;11.718
2009-08-26_07:00;238.292;11.868;11.849;11.835;11.793;11.448;10.187;9.285;2009-08-26_07:00;238.292;12.164;12.144;12.134;12.122;12.019;11.718
2009-08-26_08:00;238.333;11.868;11.873;11.835;11.842;11.448;10.162;9.285;2009-08-26_08:00;238.333;12.140;12.096;12.134;12.098;12.019;11.718
2009-08-26_09:00;238.375;11.941;11.946;11.908;11.890;11.424;10.138;9.260;2009-08-26_09:00;238.375;12.164;12.144;12.158;12.122;11.995;11.718
2009-08-26_10:00;238.417;12.111;12.115;12.053;12.011;11.424;10.162;9.260;2009-08-26_10:00;238.417;12.236;12.217;12.230;12.171;12.068;11.718
2009-08-26_11:00;238.458;12.328;12.333;12.247;12.205;11.424;10.211;9.285;2009-08-26_11:00;238.458;12.357;12.362;12.351;12.316;12.189;11.718
2009-08-26_12:00;238.500;12.618;12.623;12.513;12.447;11.424;10.236;9.334;2009-08-26_12:00;238.500;12.575;12.580;12.545;12.534;12.165;11.742
2009-08-26_13:00;238.542;13.028;12.961;12.803;12.761;11.448;10.187;9.260;2009-08-26_13:00;238.542;12.816;12.797;12.738;12.727;12.165;11.742
2009-08-26_14:00;238.583;13.317;13.322;13.213;12.761;11.424;10.162;9.334;2009-08-26_14:00;238.583;12.985;13.014;12.955;12.944;12.189;11.742
2009-08-26_15:00;238.625;13.486;13.418;13.357;12.399;11.424;10.162;9.334;2009-08-26_15:00;238.625;13.755;13.519;13.244;13.088;12.141;11.742
2009-08-26_16:00;238.667;13.894;13.731;13.573;12.471;11.424;10.138;9.384;2009-08-26_16:00;238.667;13.827;13.544;13.292;12.968;12.237;11.742
2009-08-26_17:00;238.708;14.278;13.875;13.718;12.568;11.448;10.407;9.334;2009-08-26_17:00;238.708;13.971;13.832;13.605;13.137;12.019;11.742
2009-08-26_18:00;238.750;13.966;13.923;13.838;12.592;11.448;10.211;9.285;2009-08-26_18:00;238.750;13.779;13.712;13.701;13.137;12.165;11.742
2009-08-26_19:00;238.792;14.038;13.971;13.838;12.568;11.472;10.211;9.384;2009-08-26_19:00;238.792;13.659;13.640;13.653;13.137;12.116;11.766
2009-08-26_20:00;238.833;13.942;13.923;13.862;12.592;11.472;10.211;9.310;2009-08-26_20:00;238.833;13.539;13.544;13.581;13.137;12.092;11.766
2009-08-26_21:00;238.875;13.750;13.779;13.766;12.495;11.448;10.211;9.310;2009-08-26_21:00;238.875;13.490;13.495;13.509;13.088;12.116;11.766
2009-08-26_22:00;238.917;13.630;13.635;13.622;12.520;11.448;10.260;9.310;2009-08-26_22:00;238.917;13.370;13.375;13.412;13.137;12.141;11.766
2009-08-26_23:00;238.958;13.437;13.466;13.429;12.520;11.448;10.187;9.285;2009-08-26_23:00;238.958;13.250;13.255;13.268;13.233;12.092;11.766
2009-08-27_00:00;239.000;13.245;13.274;13.285;12.471;11.448;10.211;9.334;2009-08-27_00:00;239.000;13.105;13.110;13.124;13.112;12.068;11.766
2009-08-27_01:00;239.042;13.076;13.081;13.068;12.930;11.448;10.236;9.334;2009-08-27_01:00;239.042;13.009;13.014;13.027;13.040;12.116;11.766
2009-08-27_02:00;239.083;12.884;12.913;12.899;12.664;11.448;10.187;9.359;2009-08-27_02:00;239.083;12.937;12.966;13.003;12.992;12.141;11.766
2009-08-27_03:00;239.125;12.739;12.768;12.754;12.447;11.448;10.211;9.334;2009-08-27_03:00;239.125;12.816;12.821;12.858;12.871;12.116;11.766
2009-08-27_04:00;239.167;12.618;12.647;12.634;12.640;11.448;10.260;9.384;2009-08-27_04:00;239.167;12.768;12.773;12.786;12.775;12.141;11.766
2009-08-27_05:00;239.208;12.546;12.575;12.537;12.544;11.448;10.138;9.359;2009-08-27_05:00;239.208;12.696;12.676;12.714;12.703;12.165;11.766
2009-08-27_06:00;239.250;12.498;12.502;12.489;12.495;11.448;10.358;9.334;2009-08-27_06:00;239.250;12.671;12.652;12.690;12.678;12.189;11.766
2009-08-27_07:00;239.292;12.473;12.478;12.465;12.471;11.448;10.236;9.334;2009-08-27_07:00;239.292;12.623;12.628;12.641;12.654;12.141;11.766
2009-08-27_08:00;239.333;12.425;12.430;12.416;12.423;11.448;10.309;9.334;2009-08-27_08:00;239.333;12.623;12.604;12.641;12.630;12.358;11.766
2009-08-27_09:00;239.375;12.425;12.430;12.416;12.423;11.424;10.138;9.310;2009-08-27_09:00;239.375;12.599;12.604;12.617;12.606;12.528;11.766
2009-08-27_10:00;239.417;12.473;12.478;12.440;12.423;11.472;10.187;9.285;2009-08-27_10:00;239.417;12.623;12.604;12.617;12.630;12.576;11.766
2009-08-27_11:00;239.458;12.546;12.526;12.513;12.495;11.424;10.162;9.334;2009-08-27_11:00;239.458;12.671;12.652;12.665;12.654;12.624;11.766
2009-08-27_12:00;239.500;12.618;12.623;12.585;12.568;11.448;10.236;9.334;2009-08-27_12:00;239.500;12.720;12.725;12.714;12.703;12.672;11.766
2009-08-27_13:00;239.542;12.787;12.744;12.730;12.689;11.424;10.138;9.334;2009-08-27_13:00;239.542;12.792;12.797;12.786;12.775;12.745;11.766
2009-08-27_14:00;239.583;12.860;12.840;12.803;12.809;11.448;10.211;9.334;2009-08-27_14:00;239.583;12.864;12.845;12.858;12.847;12.817;11.766
2009-08-27_15:00;239.625;12.956;12.937;12.875;12.857;11.424;10.211;9.334;2009-08-27_15:00;239.625;12.937;12.918;12.907;12.896;12.865;11.766
2009-08-27_16:00;239.667;13.004;13.009;12.972;12.978;11.424;10.260;9.310;2009-08-27_16:00;239.667;12.985;12.966;12.979;12.968;12.938;11.791
2009-08-27_17:00;239.708;13.052;13.033;13.020;13.002;11.448;10.309;9.310;2009-08-27_17:00;239.708;13.009;12.990;13.003;13.016;12.986;11.815
2009-08-27_18:00;239.750;13.028;13.033;13.020;13.026;11.448;10.236;9.236;2009-08-27_18:00;239.750;13.033;13.014;13.027;13.040;13.010;11.863
2009-08-27_19:00;239.792;13.004;13.009;12.996;12.978;11.472;10.260;9.310;2009-08-27_19:00;239.792;13.033;13.038;13.051;13.040;13.010;11.912
2009-08-27_20:00;239.833;12.980;12.985;12.972;12.954;11.448;10.162;9.285;2009-08-27_20:00;239.833;13.033;13.014;13.027;13.040;13.010;11.960
2009-08-27_21:00;239.875;12.908;12.913;12.899;12.882;11.448;10.162;9.260;2009-08-27_21:00;239.875;12.985;12.990;13.003;12.992;12.986;12.009
2009-08-27_22:00;239.917;12.811;12.816;12.803;12.809;11.448;10.187;9.260;2009-08-27_22:00;239.917;12.937;12.918;12.955;12.944;12.938;12.033
2009-08-27_23:00;239.958;12.715;12.744;12.730;12.737;11.472;10.187;9.285;2009-08-27_23:00;239.958;12.889;12.893;12.907;12.896;12.890;12.057
2009-08-28_00:00;240.000;12.667;12.671;12.658;12.664;11.448;10.138;9.211;2009-08-28_00:00;240.000;12.864;12.845;12.883;12.871;12.841;12.081
2009-08-28_01:00;240.042;12.618;12.623;12.610;12.616;11.448;10.211;9.285;2009-08-28_01:00;240.042;12.840;12.821;12.858;12.847;12.817;12.106
2009-08-28_02:00;240.083;12.570;12.575;12.561;12.544;11.448;10.211;9.285;2009-08-28_02:00;240.083;12.792;12.797;12.810;12.799;12.793;12.130
2009-08-28_03:00;240.125;12.522;12.526;12.513;12.495;11.448;10.187;9.211;2009-08-28_03:00;240.125;12.768;12.773;12.786;12.775;12.745;12.130
2009-08-28_04:00;240.167;12.473;12.478;12.465;12.447;11.448;10.285;9.211;2009-08-28_04:00;240.167;12.720;12.725;12.738;12.751;12.721;12.154
2009-08-28_05:00;240.208;12.425;12.430;12.416;12.423;11.472;10.285;9.186;2009-08-28_05:00;240.208;12.696;12.676;12.714;12.703;12.697;12.154
2009-08-28_06:00;240.250;12.377;12.381;12.368;12.350;11.472;10.211;9.186;2009-08-28_06:00;240.250;12.671;12.652;12.665;12.678;12.648;12.154
2009-08-28_07:00;240.292;12.328;12.333;12.319;12.302;11.837;10.113;9.285;2009-08-28_07:00;240.292;12.647;12.628;12.665;12.654;12.624;12.178
2009-08-28_08:00;240.333;12.328;12.333;12.319;12.326;11.788;10.162;9.236;2009-08-28_08:00;240.333;12.671;12.628;12.665;12.654;12.624;12.178
2009-08-28_09:00;240.375;12.353;12.333;12.319;12.326;11.909;10.260;9.260;2009-08-28_09:00;240.375;12.671;12.652;12.665;12.654;12.624;12.178
2009-08-28_10:00;240.417;12.353;12.357;12.344;12.350;12.152;10.162;9.334;2009-08-28_10:00;240.417;12.671;12.676;12.690;12.678;12.648;12.178
2009-08-28_11:00;240.458;12.401;12.381;12.368;12.375;12.127;10.260;9.236;2009-08-28_11:00;240.458;12.720;12.700;12.714;12.703;12.672;12.178
